,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,capture_id,image_rank_in_capture,image_path_rel,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_count_max,question__horns_count_median,question__horns_count_min,p_users_identified_this_species,pielous_evenness_index,labels,label,file,bbox,max_detection_conf,question__species
1958,1557,1557,1557,1557,1557,1557,1557,1557,1557,1557,1557,1557,1557,1557,1557,1557,4672,KGA_S1#B04#1#57,1,KGA_S1/B04/B04_R1/KGA_S1_B04_R1_IMAG0169.JPG,KGA_S1,B04,1,57,2018-12-08,20:43:57,33329426,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,9,32.0,KGA_S1/B04/B04_R1/KGA_S1_B04_R1_IMAG0169.JPG,"[0.481, 0.411, 0.252, 0.26]",0.976,hyena
543,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,2253,KGA_S1#A06#1#104,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0296.JPG,KGA_S1,A06,1,104,2018-12-10,12:32:35,33328045,1,1.0,1.0,0.36,0.0,0.64,0.0,0.0,0.0,,,,0.69,0.64,38,0.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0296.JPG,"[0, 0.164, 0.157, 0.336]",0.85,hartebeest
1559,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,2006,KGA_S1#A06#1#25,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0067.JPG,KGA_S1,A06,1,25,2018-12-01,01:22:35,33327966,1,1.0,1.0,0.29,0.0,0.0,0.86,0.0,0.0,,,,0.41,0.87,33,11.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0067.JPG,"[0.34, 0.268, 0.083, 0.06]",0.818,eland
2155,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,894,2430,KGA_S1#A06#1#175,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0475.JPG,KGA_S1,A06,1,175,2018-12-25,21:47:59,33328114,1,1.0,1.0,0.77,0.0,0.23,0.0,0.0,0.0,,,,0.81,0.7,38,0.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0475.JPG,"[0.965, 0.399, 0.035, 0.271]",0.824,hartebeest
494,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,4433,KGA_S1#B02#1#162,2,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0457.JPG,KGA_S1,B02,1,162,2019-01-11,06:39:52,33329225,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.75,0.81,30,,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0457.JPG,"[0.992, 0.368, 0.008, 0.047]",0.887,cheetah
1935,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,4460,KGA_S1#B03#1#6,3,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0018.JPG,KGA_S1,B03,1,6,2018-12-07,07:58:07,33329268,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,34,3.0,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0018.JPG,"[0.244, 0.009, 0.222, 0.631]",0.971,ostrich
2141,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,4478,KGA_S1#B03#1#15,1,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0037.JPG,KGA_S1,B03,1,15,2018-12-19,03:24:37,33329288,1,1.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,,,,0.9,0.47,22,17.0,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0037.JPG,"[0, 0.694, 0.373, 0.122]",0.968,aardvark
1372,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,334,KGA_S1#A01#1#130,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0340.JPG,KGA_S1,A01,1,130,2018-11-04,19:40:45,33327071,2,2.0,2.0,0.44,0.0,0.44,0.56,0.0,0.11,,,,1.0,0.0,33,11.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0340.JPG,"[0.588, 0.207, 0.176, 0.264]",0.965,eland
916,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,4267,KGA_S1#B02#1#100,1,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0290.JPG,KGA_S1,B02,1,100,2018-12-20,04:19:10,33329137,1,1.0,1.0,0.9,0.0,0.0,0.1,0.0,0.0,,,,1.0,0.0,15,14.0,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0290.JPG,"[0.583, 0.418, 0.19, 0.255]",0.947,porcupine
71,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,1936,KGA_S1#A05#1#196,3,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0548.JPG,KGA_S1,A05,1,196,2019-01-12,07:00:51,33327940,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,19,,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0548.JPG,"[0.966, 0.476, 0.034, 0.142]",0.795,leopard
63,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,4033,KGA_S1#B02#1#19,1,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0055.JPG,KGA_S1,B02,1,19,2018-11-30,04:49:11,33328800,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.11,,,,0.6,0.97,20,20.0,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0055.JPG,"[0.38, 0.572, 0.163, 0.124]",0.942,fox
1266,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,3827,KGA_S1#A11#1#83,1,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0235.JPG,KGA_S1,A11,1,83,2018-12-17,04:10:09,33328697,1,1.0,1.0,0.18,0.0,1.0,0.0,0.0,0.0,,,,0.55,0.91,20,20.0,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0235.JPG,"[0.337, 0.577, 0.212, 0.148]",0.971,fox
643,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,1682,KGA_S1#A05#1#105,3,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0293.JPG,KGA_S1,A05,1,105,2018-12-12,06:56:52,33327850,8,7.0,6.0,0.4,0.0,0.73,1.0,0.0,0.0,,,,0.75,0.81,33,11.0,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0293.JPG,"[0, 0.146, 0.034, 0.336]",0.944,eland
867,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,9710,KGA_S1#B08#1#29,2,KGA_S1/B08/B08_R1/KGA_S1_B08_R1_IMAG0084.JPG,KGA_S1,B08,1,29,2018-12-19,17:32:29,33333083,1,1.0,1.0,0.5,0.0,0.6,0.0,0.1,0.0,,,,0.83,0.52,5,5.0,KGA_S1/B08/B08_R1/KGA_S1_B08_R1_IMAG0084.JPG,"[0, 0.288, 0.284, 0.679]",0.975,jackal
1786,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,225,KGA_S1#A01#1#93,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0231.JPG,KGA_S1,A01,1,93,2018-11-04,11:34:00,33327034,1,1.0,1.0,0.8,0.0,0.1,0.2,0.0,0.0,,,,1.0,0.0,34,3.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0231.JPG,"[0.395, 0.001, 0.395, 0.798]",0.975,ostrich
1223,982,982,982,982,982,982,982,982,982,982,982,982,982,982,982,982,2663,KGA_S1#A06#1#255,2,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0708.JPG,KGA_S1,A06,1,255,2019-01-08,08:04:04,33328195,2,2.0,1.0,0.7,0.0,0.8,0.0,0.0,0.0,,,,0.83,0.65,38,0.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0708.JPG,"[0, 0.286, 0.028, 0.052]",0.96,hartebeest
500,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,4478,KGA_S1#B03#1#15,1,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0037.JPG,KGA_S1,B03,1,15,2018-12-19,03:24:37,33329288,1,1.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,,,,0.9,0.47,22,17.0,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0037.JPG,"[0, 0.694, 0.373, 0.122]",0.968,aardvark
1210,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,129,KGA_S1#A01#1#58,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0134.JPG,KGA_S1,A01,1,58,2018-10-31,21:41:06,33327000,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.91,0.44,20,20.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0134.JPG,"[0, 0.437, 0.246, 0.16]",0.978,fox
1352,984,984,984,984,984,984,984,984,984,984,984,984,984,984,984,984,2665,KGA_S1#A06#1#256,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0710.JPG,KGA_S1,A06,1,256,2019-01-08,08:05:59,33328196,2,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,38,0.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0710.JPG,"[0.377, 0.24, 0.009, 0.009]",0.939,hartebeest
2349,1322,1322,1322,1322,1322,1322,1322,1322,1322,1322,1322,1322,1322,1322,1322,1322,3809,KGA_S1#A11#1#75,3,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0217.JPG,KGA_S1,A11,1,75,2018-12-09,05:47:43,33328686,1,1.0,1.0,0.08,0.0,1.0,0.0,0.0,0.08,,,,0.68,0.9,19,,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0217.JPG,"[0.835, 0.463, 0.165, 0.221]",0.795,leopard
1607,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,3911,KGA_S1#B01#1#19,3,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0033.JPG,KGA_S1,B01,1,19,2018-12-12,08:45:47,33328752,1,1.0,1.0,0.77,0.0,0.31,0.0,0.0,0.0,,,,0.87,0.44,5,5.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0033.JPG,"[0.917, 0.436, 0.083, 0.423]",0.908,jackal
205,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,1291,3542,KGA_S1#A09#1#73,1,KGA_S1/A09/A09_R1/KGA_S1_A09_R1_IMAG0203.JPG,KGA_S1,A09,1,73,2019-01-11,07:08:55,33328576,4,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6,,,,1.0,0.0,38,0.0,KGA_S1/A09/A09_R1/KGA_S1_A09_R1_IMAG0203.JPG,"[0.528, 0.543, 0.027, 0.043]",0.963,hartebeest
862,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,4433,KGA_S1#B02#1#162,2,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0457.JPG,KGA_S1,B02,1,162,2019-01-11,06:39:52,33329225,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.75,0.81,30,,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0457.JPG,"[0.992, 0.368, 0.008, 0.047]",0.887,cheetah
651,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,1674,9494,KGA_S1#B07#1#41,2,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0110.JPG,KGA_S1,B07,1,41,2018-12-19,12:26:22,33333007,1,1.0,1.0,0.36,0.18,0.45,0.0,0.09,0.0,,,,0.79,0.54,5,5.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0110.JPG,"[0.172, 0.729, 0.227, 0.238]",0.909,jackal
557,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,4478,KGA_S1#B03#1#15,1,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0037.JPG,KGA_S1,B03,1,15,2018-12-19,03:24:37,33329288,1,1.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,,,,0.9,0.47,22,17.0,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0037.JPG,"[0, 0.694, 0.373, 0.122]",0.968,aardvark
377,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,1619,9397,KGA_S1#B07#1#5,1,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0011.JPG,KGA_S1,B07,1,5,2018-11-29,04:30:38,33332973,1,1.0,1.0,0.17,0.0,0.75,0.08,0.0,0.0,1.0,1.0,,0.8,0.72,25,21.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0011.JPG,"[0.127, 0.187, 0.22, 0.38]",0.975,duiker
535,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,3943,KGA_S1#B01#1#33,3,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0065.JPG,KGA_S1,B01,1,33,2018-12-27,16:06:34,33328766,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,5,5.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0065.JPG,"[0.405, 0.258, 0.015, 0.021]",0.019,jackal
999,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,1338,3831,KGA_S1#A11#1#85,1,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0239.JPG,KGA_S1,A11,1,85,2018-12-17,07:52:41,33328700,1,1.0,1.0,0.9,0.0,0.1,0.0,0.0,0.0,,,,0.53,0.77,25,21.0,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0239.JPG,"[0.984, 0.475, 0.016, 0.173]",0.579,duiker
1701,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,1377,3905,KGA_S1#B01#1#17,1,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0027.JPG,KGA_S1,B01,1,17,2018-12-12,04:26:17,33328750,1,1.0,1.0,0.1,0.0,0.9,0.0,0.0,0.0,,,,0.91,0.44,9,32.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0027.JPG,"[0, 0.272, 0.166, 0.26]",0.953,hyena
198,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,3790,KGA_S1#A11#1#68,1,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0198.JPG,KGA_S1,A11,1,68,2018-12-04,20:06:22,33328676,1,1.0,1.0,0.09,0.0,0.91,0.0,0.0,0.0,,,,0.79,0.75,5,5.0,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0198.JPG,"[0.144, 0.474, 0.139, 0.095]",0.952,jackal
561,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,2057,KGA_S1#A06#1#37,3,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0103.JPG,KGA_S1,A06,1,37,2018-12-01,07:09:20,33327978,2,1.0,1.0,0.07,0.0,0.93,0.0,0.0,0.0,,,,1.0,1.0,13,2.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0103.JPG,"[0.925, 0.414, 0.075, 0.098]",0.895,wildebeest
1075,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1106,KGA_S1#A03#1#10,3,KGA_S1/A03/A03_R1/KGA_S1_A03_R1_IMAG0028.JPG,KGA_S1,A03,1,10,2018-12-26,19:34:44,33327561,1,1.0,1.0,0.4,0.0,0.8,0.0,0.1,0.0,1.0,,,0.83,0.65,25,21.0,KGA_S1/A03/A03_R1/KGA_S1_A03_R1_IMAG0028.JPG,"[0.277, 0.496, 0.216, 0.34]",0.972,duiker
590,986,986,986,986,986,986,986,986,986,986,986,986,986,986,986,986,2667,KGA_S1#A06#1#256,3,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0712.JPG,KGA_S1,A06,1,256,2019-01-08,08:05:59,33328196,2,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,38,0.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0712.JPG,"[0.893, 0.359, 0.031, 0.024]",0.959,hartebeest
519,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,2231,KGA_S1#A06#1#96,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0274.JPG,KGA_S1,A06,1,96,2018-12-08,18:07:38,33328037,1,1.0,1.0,0.1,0.0,0.1,0.9,0.0,0.0,,,,0.91,0.44,33,11.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0274.JPG,,0.0,eland
308,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,235,KGA_S1#A01#1#96,2,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0241.JPG,KGA_S1,A01,1,96,2018-11-04,11:37:19,33327037,2,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,0.0,34,3.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0241.JPG,"[0.552, 0.748, 0.145, 0.22]",0.976,ostrich
1903,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,1376,3904,KGA_S1#B01#1#16,1,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0026.JPG,KGA_S1,B01,1,16,2018-12-12,03:05:33,33328749,1,1.0,1.0,0.3,0.0,0.7,0.0,0.0,0.0,,,,0.71,0.69,20,20.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0026.JPG,"[0.752, 0.439, 0.09, 0.125]",0.949,fox
677,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,1681,KGA_S1#A05#1#105,2,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0292.JPG,KGA_S1,A05,1,105,2018-12-12,06:56:52,33327850,8,7.0,6.0,0.4,0.0,0.73,1.0,0.0,0.0,,,,0.75,0.81,33,11.0,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0292.JPG,"[0.02, 0.383, 0.029, 0.022]",0.939,eland
59,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,4417,KGA_S1#B02#1#155,1,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0441.JPG,KGA_S1,B02,1,155,2019-01-06,01:38:38,33329214,1,1.0,1.0,0.2,0.0,0.3,0.7,0.0,0.0,,,,0.91,0.44,9,32.0,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0441.JPG,"[0.031, 0.478, 0.051, 0.041]",0.772,hyena
857,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,2034,KGA_S1#A06#1#33,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0089.JPG,KGA_S1,A06,1,33,2018-12-01,07:03:18,33327974,9,5.0,3.0,0.12,0.0,1.0,0.06,0.0,0.06,,,,1.0,0.87,13,2.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0089.JPG,"[0, 0.349, 0.011, 0.069]",0.926,wildebeest
1047,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1176,KGA_S1#A04#1#24,3,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0064.JPG,KGA_S1,A04,1,24,2018-12-08,18:25:45,33327607,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.92,0.62,6,10.0,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0064.JPG,,0.0,birdother
207,1312,1312,1312,1312,1312,1312,1312,1312,1312,1312,1312,1312,1312,1312,1312,1312,3586,KGA_S1#A10#1#19,1,KGA_S1/A10/A10_R1/KGA_S1_A10_R1_IMAG0039.JPG,KGA_S1,A10,1,19,2019-01-09,00:24:53,33328594,1,1.0,1.0,0.71,0.14,0.14,0.0,0.0,0.0,,,,0.44,0.83,20,20.0,KGA_S1/A10/A10_R1/KGA_S1_A10_R1_IMAG0039.JPG,"[0.559, 0.468, 0.432, 0.499]",0.942,fox
2119,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,3908,KGA_S1#B01#1#18,3,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0030.JPG,KGA_S1,B01,1,18,2018-12-12,08:44:32,33328751,1,1.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,,,,0.82,0.68,5,5.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0030.JPG,,0.0,jackal
670,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,7555,KGA_S1#B06#1#698,3,KGA_S1/B06/B06_R1/KGA_S1_B06_R1_IMAG2092.JPG,KGA_S1,B06,1,698,2018-12-13,13:21:59,33331913,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,6,10.0,KGA_S1/B06/B06_R1/KGA_S1_B06_R1_IMAG2092.JPG,"[0.886, 0.622, 0.032, 0.032]",0.464,birdother
700,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,7912,KGA_S1#B06#1#817,3,KGA_S1/B06/B06_R1/KGA_S1_B06_R1_IMAG2449.JPG,KGA_S1,B06,1,817,2018-12-19,13:14:52,33332090,1,1.0,1.0,0.3,0.0,0.7,0.1,0.0,0.0,,,,1.0,0.0,6,10.0,KGA_S1/B06/B06_R1/KGA_S1_B06_R1_IMAG2449.JPG,"[0.054, 0.84, 0.036, 0.037]",0.23,birdother
162,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,264,KGA_S1#A01#1#106,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0270.JPG,KGA_S1,A01,1,106,2018-11-04,11:51:32,33327047,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,34,3.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0270.JPG,"[0.547, 0, 0.02, 0.04]",0.978,ostrich
1770,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,3109,KGA_S1#A08#1#62,1,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0180.JPG,KGA_S1,A08,1,62,2018-12-15,05:05:22,33328374,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.56,0.83,9,32.0,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0180.JPG,"[0.598, 0.408, 0.122, 0.064]",0.504,hyena
940,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,4267,KGA_S1#B02#1#100,1,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0290.JPG,KGA_S1,B02,1,100,2018-12-20,04:19:10,33329137,1,1.0,1.0,0.9,0.0,0.0,0.1,0.0,0.0,,,,1.0,0.0,15,14.0,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0290.JPG,"[0.583, 0.418, 0.19, 0.255]",0.947,porcupine
1875,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,944,KGA_S1#A01#1#347,2,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0952.JPG,KGA_S1,A01,1,347,2018-12-10,15:02:21,33327474,5,3.0,1.0,0.2,0.0,1.0,0.2,0.0,0.0,,,,1.0,0.0,6,10.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0952.JPG,"[0.677, 0.829, 0.016, 0.016]",0.862,birdother
256,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,9493,KGA_S1#B07#1#41,1,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0109.JPG,KGA_S1,B07,1,41,2018-12-19,12:26:22,33333007,1,1.0,1.0,0.36,0.18,0.45,0.0,0.09,0.0,,,,0.79,0.54,5,5.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0109.JPG,"[0.0, 0.819, 0.597, 0.149]",0.839,jackal
506,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,4478,KGA_S1#B03#1#15,1,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0037.JPG,KGA_S1,B03,1,15,2018-12-19,03:24:37,33329288,1,1.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,,,,0.9,0.47,22,17.0,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0037.JPG,"[0, 0.694, 0.373, 0.122]",0.968,aardvark
1743,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,4432,KGA_S1#B02#1#162,1,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0456.JPG,KGA_S1,B02,1,162,2019-01-11,06:39:52,33329225,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.75,0.81,30,,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0456.JPG,"[0.198, 0.347, 0.013, 0.018]",0.931,cheetah
1975,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1106,KGA_S1#A03#1#10,3,KGA_S1/A03/A03_R1/KGA_S1_A03_R1_IMAG0028.JPG,KGA_S1,A03,1,10,2018-12-26,19:34:44,33327561,1,1.0,1.0,0.4,0.0,0.8,0.0,0.1,0.0,1.0,,,0.83,0.65,25,21.0,KGA_S1/A03/A03_R1/KGA_S1_A03_R1_IMAG0028.JPG,"[0.277, 0.496, 0.216, 0.34]",0.972,duiker
729,1351,1351,1351,1351,1351,1351,1351,1351,1351,1351,1351,1351,1351,1351,1351,1351,3851,KGA_S1#A11#1#93,1,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0259.JPG,KGA_S1,A11,1,93,2018-12-23,22:22:35,33328712,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.71,0.86,9,32.0,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0259.JPG,"[0.563, 0.329, 0.437, 0.454]",0.977,hyena
